total_hours,subjects_covered,study_days,avg_prod,consistency,readiness
29.842725329889635,7,6,2.457590072007394,0.8571428571428571,100
6.567213788707514,1,7,4.419855630022008,1.0,100
22.158180686708956,7,4,3.3114206628354683,0.5714285714285714,100
33.16442996428428,1,3,3.1938142158305,0.42857142857142855,100
39.60733678797448,7,3,4.26227516767205,0.42857142857142855,100
24.287641500292345,4,6,3.663747042963485,0.8571428571428571,100
11.539833269391355,5,5,3.348989665944707,0.7142857142857143,100
21.404150651245725,3,3,3.537010058085933,0.42857142857142855,100
23.97215239512431,1,7,4.470550782877494,1.0,100
35.92393864079966,4,6,3.161522351041833,0.8571428571428571,100
39.7009257195836,7,5,4.269992919060719,0.7142857142857143,100
8.725036265170079,2,6,3.8409565285077947,0.8571428571428571,100
8.428678197627361,2,6,3.9759683586505563,0.8571428571428571,100
33.650411805765856,7,3,3.040789314045075,0.42857142857142855,100
37.98785706961954,2,4,4.133595753540002,0.5714285714285714,100
31.469443975022095,3,6,2.888772163301084,0.8571428571428571,100
17.330092833654497,5,6,2.659067615152685,0.8571428571428571,100
19.11850535146108,6,4,2.600702324128096,0.5714285714285714,100
32.78720561805577,4,3,3.869356918868393,0.42857142857142855,100
25.1659082553566,3,5,3.4346931561253573,0.7142857142857143,100
6.2479405980825025,4,5,2.9188973104733154,0.7142857142857143,100
5.605598998282452,5,6,3.751687392568847,0.8571428571428571,100
9.317292959905664,7,6,3.69754857279967,0.8571428571428571,100
9.521524272911275,3,3,2.2770834055262195,0.42857142857142855,87
7.2549529075701535,3,6,4.1789270727898655,0.8571428571428571,100
27.30558395330813,8,3,2.2346441369154735,0.42857142857142855,100
24.375719457996222,7,6,3.4449227917862144,0.8571428571428571,100
30.984193157324594,4,6,3.365952757399505,0.8571428571428571,100
23.218313192889845,4,7,3.952940483975553,1.0,100
29.203409924269497,8,7,4.489385890623038,1.0,100
28.481918728337746,7,3,3.035773218654799,0.42857142857142855,100
7.023219764270305,1,4,3.3597258763903635,0.5714285714285714,99
26.38061581863179,5,3,2.7575785242894892,0.42857142857142855,100
25.332509037299005,5,7,3.165606100588983,1.0,100
24.23637859402208,8,3,2.95698432878421,0.42857142857142855,100
7.041162773358394,2,6,3.4057338664422354,0.8571428571428571,100
28.901197199010305,1,3,2.968637689183554,0.42857142857142855,100
8.597251422366458,4,6,2.4523074144727444,0.8571428571428571,100
22.21556634165474,8,3,4.01820110153235,0.42857142857142855,100
36.08445645763422,2,5,3.694716911903698,0.7142857142857143,100
25.32562752998791,3,7,2.2014941319231123,1.0,100
19.856020169411497,8,6,2.8959201730969424,0.8571428571428571,100
27.733407987834806,5,3,2.0546271197464847,0.42857142857142855,100
23.10380902659094,3,7,4.034092392541498,1.0,100
14.69074954322254,1,4,3.518462939547085,0.5714285714285714,100
6.3260662944429304,6,7,4.156195389047731,1.0,100
13.738624797608853,1,6,3.4595401439417355,0.8571428571428571,100
33.49395311624275,4,5,2.3382715543491264,0.7142857142857143,100
10.696828117269552,7,6,2.4703271576758525,0.8571428571428571,100
22.11553927020884,5,3,4.264190437245501,0.42857142857142855,100
31.864017058867848,5,7,3.735108302256057,1.0,100
36.47906667484706,2,4,3.7392212525717055,0.5714285714285714,100
19.18005381731436,5,3,3.4037618753812424,0.42857142857142855,100
12.069291353430426,5,4,2.4955997643429737,0.5714285714285714,100
22.330652660622125,7,3,4.416146639439851,0.42857142857142855,100
16.516253020484577,2,3,4.437860252786364,0.42857142857142855,100
6.341517628660236,4,5,2.3475997463984073,0.7142857142857143,97
30.543308648923052,6,5,3.412995207648678,0.7142857142857143,100
20.43481892243645,8,3,4.077917031575684,0.42857142857142855,100
15.679939253249593,4,6,2.928487329523567,0.8571428571428571,100
13.228339053516356,6,3,3.2896746101090786,0.42857142857142855,100
37.00402777552126,2,3,2.783584948245582,0.42857142857142855,100
15.288327302857727,7,5,4.156301559473875,0.7142857142857143,100
29.411807068154214,3,3,2.8068343205448434,0.42857142857142855,100
19.388353004532274,5,3,3.3690390783889446,0.42857142857142855,100
37.78734804648375,7,4,2.524876032749472,0.5714285714285714,100
31.750611555862704,4,3,3.181568492139139,0.42857142857142855,100
14.250518164500019,7,3,2.909581767058812,0.42857142857142855,100
22.670234374279833,2,4,3.6783746602657796,0.5714285714285714,100
13.774945067795887,6,6,2.4454583784494965,0.8571428571428571,100
17.577783226411515,2,4,2.2008833256918727,0.5714285714285714,97
14.635056768673408,2,6,3.320261850486662,0.8571428571428571,100
26.064824070041137,5,5,4.30891243679615,0.7142857142857143,100
5.492529885548667,1,7,2.9705006850212072,1.0,100
5.592536731427295,2,3,4.217029491844004,0.42857142857142855,100
36.13580196809627,2,3,2.317964163614235,0.42857142857142855,100
29.520112683771696,5,6,3.590922406794476,0.8571428571428571,100
29.28835066534573,2,5,4.166123343402742,0.7142857142857143,100
23.10415134418512,8,7,4.436043715823607,1.0,100
26.550211510386696,4,5,2.0063229751084455,0.7142857142857143,100
19.40962971561136,2,5,3.942052600185768,0.7142857142857143,100
25.980944216928982,8,4,4.180276113215117,0.5714285714285714,100
26.205503297956735,1,5,4.052891633700957,0.7142857142857143,100
13.57209270565193,8,6,3.6247852140585506,0.8571428571428571,100
24.779406975913467,3,4,3.4150189120682275,0.5714285714285714,100
6.002006860185286,4,4,4.284518373849348,0.5714285714285714,100
15.718609172752503,4,4,2.247905794196298,0.5714285714285714,100
27.896143668469136,4,5,2.4527716303955014,0.7142857142857143,100
37.36938568995399,8,7,3.067320695882037,1.0,100
17.1754396362761,1,6,3.965233054837958,0.8571428571428571,100
7.462118393079542,6,5,3.1869617420880694,0.7142857142857143,100
12.552247713200268,1,3,2.6929225312716847,0.42857142857142855,90
28.092902501898955,4,7,2.2142184150835234,1.0,100
37.9211988939504,3,6,2.7014499295322185,0.8571428571428571,100
9.998998492887518,3,4,2.2861863702884015,0.5714285714285714,92
18.181411316679558,7,6,3.2549366150722,0.8571428571428571,100
35.94002565679813,5,7,2.1814604974738727,1.0,100
37.403849134659275,6,7,2.0056489256126357,1.0,100
15.015441628071777,3,4,3.260050370193239,0.5714285714285714,100
8.242059777618897,6,6,3.3626477013093203,0.8571428571428571,100
14.622693847948716,4,3,3.975959278914634,0.42857142857142855,100
22.94427136241724,4,7,2.0466318865324187,1.0,100
39.36047085011023,7,7,2.208126100523188,1.0,100
38.66684410343227,8,4,2.184934852716198,0.5714285714285714,100
5.505894800738123,3,7,2.513613633221101,1.0,100
20.114546694250052,7,3,2.319778047847322,0.42857142857142855,100
37.53381099714409,2,3,4.087667163530398,0.42857142857142855,100
21.035439343000306,6,3,2.857695132800774,0.42857142857142855,100
30.012888841653677,2,3,2.890607940199891,0.42857142857142855,100
16.722842351887394,1,6,2.791257659158627,0.8571428571428571,100
22.553049530946726,2,6,3.2400621702548746,0.8571428571428571,100
5.211981369030518,2,7,3.786044852338872,1.0,100
9.591307359054891,6,7,4.210610968364118,1.0,100
38.60371508997266,6,4,2.4867243100729595,0.5714285714285714,100
11.02343325286715,8,6,2.3779076111078203,0.8571428571428571,100
23.748057726143827,5,5,4.483246586816755,0.7142857142857143,100
23.44762760866872,4,4,3.000074819482876,0.5714285714285714,100
19.15666570115667,8,6,2.36862103705914,0.8571428571428571,100
30.31009641321651,1,7,2.7292409030099716,1.0,100
36.65109694596492,1,5,2.7432318875063424,0.7142857142857143,100
20.8787121043079,4,5,3.9966243700970923,0.7142857142857143,100
34.796069010179394,7,4,3.0735066693102304,0.5714285714285714,100
14.443271162026274,5,6,3.4469864488197506,0.8571428571428571,100
23.392095654664068,2,6,3.516120709352317,0.8571428571428571,100
6.235490541174074,7,3,3.1057445782210618,0.42857142857142855,100
25.812808360615772,8,3,3.6920854313226292,0.42857142857142855,100
37.6028574115244,8,4,3.426523716654023,0.5714285714285714,100
27.312875183201378,1,5,2.3046141468756995,0.7142857142857143,100
21.6275695073707,6,3,3.8285565165861515,0.42857142857142855,100
11.65402694311501,3,6,2.336820031551922,0.8571428571428571,100
26.304611793819387,7,4,3.98516700285946,0.5714285714285714,100
30.066316618256756,2,7,3.8108098892052658,1.0,100
30.055129934863075,8,6,2.4549994428783637,0.8571428571428571,100
16.741705349317932,8,3,2.381598564423251,0.42857142857142855,100
10.585281439995462,4,6,3.232119759656124,0.8571428571428571,100
21.57490594131592,5,7,2.633499881304472,1.0,100
26.268908963095555,3,6,3.6423946369429894,0.8571428571428571,100
15.788836105025606,8,5,3.034767469134675,0.7142857142857143,100
29.011929051619628,1,4,2.8969314596633096,0.5714285714285714,100
26.959448991419958,5,5,2.819405278653614,0.7142857142857143,100
9.764882867774858,2,6,2.604241665079086,0.8571428571428571,100
22.51673286325238,4,4,3.947905008728353,0.5714285714285714,100
39.84210503501831,3,7,2.0788950330894824,1.0,100
14.63841709705713,7,6,2.855229451054829,0.8571428571428571,100
10.040518839891625,4,4,2.914806468347493,0.5714285714285714,100
33.61257848801684,6,6,2.3174482160412926,0.8571428571428571,100
26.272140912421843,2,7,2.3349627860263,1.0,100
13.047964070042593,8,5,2.469271872569933,0.7142857142857143,100
25.572152442628038,5,5,3.563198596938096,0.7142857142857143,100
12.302690590126975,4,3,2.8679263130557056,0.42857142857142855,100
23.17554075896263,7,4,3.762476237048763,0.5714285714285714,100
30.02729012094832,3,3,2.426977940151106,0.42857142857142855,100
27.066242405692613,2,3,3.9510746445238016,0.42857142857142855,100
29.844220513233818,6,3,3.673882097265174,0.42857142857142855,100
20.23251093062384,3,6,3.3161162565050573,0.8571428571428571,100
30.74799056495677,1,3,2.761960508334572,0.42857142857142855,100
10.13962474613202,7,3,2.4003487376903347,0.42857142857142855,100
22.250035346916473,6,6,3.063079319406727,0.8571428571428571,100
17.146299468256757,8,3,4.299965387209089,0.42857142857142855,100
19.271213814695926,7,5,2.3648306598391504,0.7142857142857143,100
12.908133680132085,4,6,3.2069032150581442,0.8571428571428571,100
20.311567671941624,1,6,3.8538581366904876,0.8571428571428571,100
26.62606039470954,4,3,2.414820573605735,0.42857142857142855,100
31.008982130204302,5,3,4.336272583110287,0.42857142857142855,100
12.883343041203013,6,5,3.64678475370713,0.7142857142857143,100
32.26653184568494,4,7,3.4876875130124105,1.0,100
5.4845171089810405,2,6,4.136847488164874,0.8571428571428571,100
8.01755055761889,6,3,3.6609374915295856,0.42857142857142855,100
11.238419720113434,5,4,2.2499245961654744,0.5714285714285714,100
11.624992653158575,3,3,4.1044228386957,0.42857142857142855,100
32.409028998248814,8,6,3.249022419165442,0.8571428571428571,100
7.7738337614602955,8,5,3.9764114752489226,0.7142857142857143,100
31.143235910614433,6,7,3.632886650918747,1.0,100
16.164216909985534,5,5,2.889314499887935,0.7142857142857143,100
14.861827965610349,6,7,3.07181095505658,1.0,100
25.048347277240506,2,4,3.566639826706641,0.5714285714285714,100
31.202530162840176,7,3,3.9187844277634527,0.42857142857142855,100
31.132705611754883,2,6,2.989359597418116,0.8571428571428571,100
29.014998632985122,5,7,3.290117779285607,1.0,100
12.302198153767977,4,5,4.291067673896367,0.7142857142857143,100
18.383568016638492,8,7,3.1710035579872113,1.0,100
26.74880989810217,4,7,3.59593289503236,1.0,100
36.34921852445159,2,4,4.1682725724498555,0.5714285714285714,100
39.798940399804806,2,4,3.050384696590313,0.5714285714285714,100
39.46658958978787,4,4,3.5046969853324743,0.5714285714285714,100
25.156777831434468,5,6,2.1178388106987565,0.8571428571428571,100
13.48103602430067,1,5,3.29314097161239,0.7142857142857143,100
25.50479417524721,3,5,2.911701661501703,0.7142857142857143,100
17.778629046143696,1,6,2.6336708935330875,0.8571428571428571,100
7.989968854736757,3,3,4.373151327833815,0.42857142857142855,100
28.0298027202087,7,6,3.830560744690999,0.8571428571428571,100
36.7651020978643,4,7,3.425517334186181,1.0,100
14.019690675280714,1,3,3.2638178766464003,0.42857142857142855,100
5.718817893567476,4,7,4.022643214811843,1.0,100
22.72158610525381,6,4,4.388431128179469,0.5714285714285714,100
38.20885078400208,8,3,3.9247156234973604,0.42857142857142855,100
15.691732596992043,1,3,3.9124786399543225,0.42857142857142855,100
34.273807089031266,5,7,4.062385840352706,1.0,100
19.423410302269815,1,4,2.091838311621522,0.5714285714285714,93
25.864182350119922,4,7,2.8822025900481307,1.0,100
17.738881068417335,7,3,2.508206844000835,0.42857142857142855,100
38.35772138634686,1,7,2.9085060590125504,1.0,100
11.744004199144806,3,7,2.4179919539568004,1.0,100
36.6445456066692,6,6,4.183414837864189,0.8571428571428571,100
39.90129686166384,6,7,2.836563045153364,1.0,100
16.949186732840023,7,5,3.3958212408369315,0.7142857142857143,100
33.41898318466831,4,7,3.4657312684788844,1.0,100
5.048304915226749,8,4,3.543794765725221,0.5714285714285714,100
27.488961590379162,6,3,3.6171908920365077,0.42857142857142855,100
11.111293182988511,6,7,3.3286110816803576,1.0,100
34.27893766493133,3,6,2.016065299776132,0.8571428571428571,100
36.93565570432129,8,6,2.860764853741297,0.8571428571428571,100
5.147063842173722,3,5,3.378170724652377,0.7142857142857143,100
26.20186831180036,3,3,2.08776092121241,0.42857142857142855,100
16.70351704821403,7,4,3.369631889225699,0.5714285714285714,100
15.594197558328382,2,4,2.715126039297875,0.5714285714285714,100
18.502917769508294,5,6,2.7753974825932524,0.8571428571428571,100
36.65243707281169,7,4,3.3776815803405817,0.5714285714285714,100
32.109065583427366,1,6,2.425884922994715,0.8571428571428571,100
19.7059687020703,8,3,4.4428440385929875,0.42857142857142855,100
13.064460868841456,2,3,3.332380599771462,0.42857142857142855,100
18.525967391944263,7,5,2.790882412087432,0.7142857142857143,100
15.867064089643753,6,3,2.3009107275964293,0.42857142857142855,100
29.976134529685588,4,4,4.115324568494269,0.5714285714285714,100
15.39230095840184,1,5,3.1941628785610323,0.7142857142857143,100
15.46600437440933,1,6,3.9072658221030734,0.8571428571428571,100
35.752875043241275,1,5,4.439593819232115,0.7142857142857143,100
9.679615683113154,2,4,4.433976779639646,0.5714285714285714,100
10.157871624622954,3,7,2.043459009180792,1.0,100
29.790217537250875,3,5,3.673071426086967,0.7142857142857143,100
6.3013442527460715,2,5,3.42379487752802,0.7142857142857143,100
35.704176603741516,2,6,2.760074211905096,0.8571428571428571,100
17.959885719981596,3,3,2.76065013507252,0.42857142857142855,100
11.892995030349459,7,7,4.490954179248167,1.0,100
17.378934624391903,2,7,2.7482950213644948,1.0,100
6.89006051919378,7,5,3.636389974625286,0.7142857142857143,100
23.24219114890584,2,7,4.303519509845645,1.0,100
35.82332111626751,6,6,4.497003442354803,0.8571428571428571,100
14.00865394976944,6,6,4.367025863003711,0.8571428571428571,100
18.90593700376988,1,7,4.280806118532002,1.0,100
27.494802427786052,1,7,3.096334736081087,1.0,100
12.947618328182546,3,4,3.3156810020901277,0.5714285714285714,100
27.852748193233438,4,5,2.1266723386912756,0.7142857142857143,100
22.68647662144073,2,3,2.018254127652874,0.42857142857142855,97
32.65530333310157,4,4,2.437435854070374,0.5714285714285714,100
21.20363015929263,6,5,4.226115077531755,0.7142857142857143,100
34.505720244384435,5,3,2.1698182185378996,0.42857142857142855,100
30.492262247420744,7,6,4.47172339425573,0.8571428571428571,100
8.894803628960727,7,7,2.8200267374083356,1.0,100
25.76482722238137,7,4,2.207565500832417,0.5714285714285714,100
25.66207688813151,1,4,2.5599554785933814,0.5714285714285714,100
29.99222455584372,6,7,2.1933899564405355,1.0,100
8.123686753537042,3,7,3.964597092639913,1.0,100
15.35518327756597,4,5,4.006847940876947,0.7142857142857143,100
11.576820604848923,2,6,3.0951446002801046,0.8571428571428571,100
23.689896918288227,4,6,2.7247213323363684,0.8571428571428571,100
12.636388718703675,7,4,2.292723581185667,0.5714285714285714,100
15.66277766485092,5,3,3.6168474310415926,0.42857142857142855,100
32.93196649905947,4,7,3.7890280487686128,1.0,100
18.151752079507894,4,3,2.632617930603139,0.42857142857142855,100
13.891271597545531,8,5,3.71128744363925,0.7142857142857143,100
33.64297333248443,8,6,3.935376880938657,0.8571428571428571,100
29.909861548186434,7,4,3.001623915766735,0.5714285714285714,100
9.346427263299244,8,6,2.5526312952605332,0.8571428571428571,100
15.252841426065155,2,5,4.211652559973549,0.7142857142857143,100
11.518571273522308,4,6,3.349930489030404,0.8571428571428571,100
37.61478786166992,5,5,3.9933661104329974,0.7142857142857143,100
12.939602064211075,6,3,3.5878358511359565,0.42857142857142855,100
21.193440226479115,5,4,4.450902346456467,0.5714285714285714,100
22.792597454222072,7,7,4.1663841659304754,1.0,100
8.22450398137719,6,3,2.3317317636442767,0.42857142857142855,100
34.79793347328558,8,3,3.875776432307924,0.42857142857142855,100
25.325695171988354,1,6,4.0259884955536,0.8571428571428571,100
37.68964075865601,5,4,2.0402337789747396,0.5714285714285714,100
35.10543424463657,3,6,2.5295608567310044,0.8571428571428571,100
14.179777270845504,2,4,3.3119072338117386,0.5714285714285714,100
21.3417358191043,4,5,4.003719714512013,0.7142857142857143,100
6.179190237744003,3,7,2.272690472895876,1.0,99
13.101088911993612,4,4,2.929438729388588,0.5714285714285714,100
32.11030220968307,1,5,2.5744287934401635,0.7142857142857143,100
12.537664803914733,3,4,3.7356468282131163,0.5714285714285714,100
39.25507407438738,6,5,3.881335007750381,0.7142857142857143,100
17.94046234048744,5,7,4.447189109048708,1.0,100
38.20553306799835,3,5,3.8417368251583772,0.7142857142857143,100
30.205349273017973,1,7,3.57997819232137,1.0,100
37.61408329751493,3,6,2.1338887027754505,0.8571428571428571,100
33.536154342453194,7,4,3.184203776365972,0.5714285714285714,100
13.141156630487753,6,7,2.374105413453198,1.0,100
25.314206899733502,3,7,2.8726445853435276,1.0,100
18.677219034950397,4,7,2.226387535075388,1.0,100
23.149157743225445,3,4,3.760081179245292,0.5714285714285714,100
19.1296555698423,8,6,4.31108850036172,0.8571428571428571,100
11.80428992519279,6,6,3.4393355911448666,0.8571428571428571,100
19.321203965792613,6,5,2.1937667861904107,0.7142857142857143,100
6.492714978988226,3,6,3.361529418373851,0.8571428571428571,100
34.05566460561169,3,5,3.8640213412237907,0.7142857142857143,100
27.988958825531952,6,4,2.2289035320541135,0.5714285714285714,100
28.00727782374531,5,3,2.608242050848301,0.42857142857142855,100
15.552599373750699,7,4,2.061410306136849,0.5714285714285714,100
27.216618786774784,3,7,2.308493551126915,1.0,100
39.36078972018021,5,5,3.938426635324748,0.7142857142857143,100
39.706988828898375,8,7,3.3692597158943194,1.0,100
18.192387445648606,7,6,2.3488248134638985,0.8571428571428571,100
18.50955963091957,7,4,2.0171605201694556,0.5714285714285714,100
21.754342863226032,3,5,2.4556492834315837,0.7142857142857143,100
33.52262473379318,3,3,3.0499267614148775,0.42857142857142855,100
12.29443201788278,2,5,4.331461682797912,0.7142857142857143,100
26.13335270814052,4,7,2.3104729312353878,1.0,100
7.78364143130659,2,3,3.122007851869433,0.42857142857142855,96
24.020045005358046,1,3,3.2426103541393,0.42857142857142855,100
38.110138962726,7,7,3.671479889008637,1.0,100
9.188521517378923,1,6,3.387557086472788,0.8571428571428571,100
7.794622766979597,3,3,2.770907783343862,0.42857142857142855,94
6.669211915579997,3,5,2.411843802958899,0.7142857142857143,94
31.32690175083076,8,3,2.032972288667165,0.42857142857142855,100
17.600564863070524,6,5,4.022539092273578,0.7142857142857143,100
13.979445220684415,3,7,3.5236818055640837,1.0,100
30.82058241713628,3,3,3.3486333370937293,0.42857142857142855,100
16.703256868607554,5,5,2.7170914276499216,0.7142857142857143,100
15.53129275093518,6,4,4.114983756415623,0.5714285714285714,100
26.931873629978547,6,6,4.363474499381255,0.8571428571428571,100
23.68049400887896,3,4,4.33876563960454,0.5714285714285714,100
16.969229611962756,1,6,2.601069452758073,0.8571428571428571,100
34.334564546009,6,3,3.7898138975874813,0.42857142857142855,100
9.642657148819175,7,4,4.075147273929572,0.5714285714285714,100
38.09829549190273,6,6,2.752088247552584,0.8571428571428571,100
27.87044541249215,8,4,2.384969078222657,0.5714285714285714,100
6.7696903736412315,7,6,2.880378686302841,0.8571428571428571,100
22.474685689673294,2,5,3.900867033458367,0.7142857142857143,100
16.370375496180795,3,4,2.9018875163918825,0.5714285714285714,100
18.680240217587922,5,7,2.1435699087724167,1.0,100
7.342849774799511,6,3,4.2380270294865605,0.42857142857142855,100
8.897616349114593,5,7,4.289233179900499,1.0,100
37.55084670161028,8,6,2.280989162499723,0.8571428571428571,100
26.343451841826454,4,3,2.2914893287428733,0.42857142857142855,100
32.61973636915222,4,5,4.163488143993245,0.7142857142857143,100
29.59033229688065,4,4,4.188551937319987,0.5714285714285714,100
15.78769139418488,5,4,4.383190515532068,0.5714285714285714,100
39.93490487617823,5,5,3.6538293769960424,0.7142857142857143,100
10.602619222847856,2,5,4.106389095478715,0.7142857142857143,100
8.793295000023607,3,4,3.9316813311756573,0.5714285714285714,100
39.804173325942024,4,3,3.621032484134976,0.42857142857142855,100
22.963096501848415,3,5,4.303486887817691,0.7142857142857143,100
22.379072552838547,3,3,4.278176668720329,0.42857142857142855,100
13.098291003116914,6,4,3.7967218354278804,0.5714285714285714,100
33.80137447910199,3,6,2.469663963516289,0.8571428571428571,100
18.561808196450833,2,5,2.054390917990146,0.7142857142857143,100
17.44291195181711,4,6,3.1590603563528323,0.8571428571428571,100
6.799555515500246,6,5,3.0238375610088655,0.7142857142857143,100
6.384387237484875,2,7,4.429705199023692,1.0,100
13.326241694456705,3,7,2.6565036424126665,1.0,100
26.086693904936133,5,7,3.8715437137962265,1.0,100
17.675384745484706,7,3,2.4408797672622073,0.42857142857142855,100
27.136689159235825,6,5,4.380995629170506,0.7142857142857143,100
36.55915737060687,8,5,3.1185263965252705,0.7142857142857143,100
10.994093578314013,3,3,4.4053923694170924,0.42857142857142855,100
32.547834188358394,6,3,4.063102214042901,0.42857142857142855,100
28.60333476871525,4,3,4.478030980906215,0.42857142857142855,100
24.256438088908627,3,3,2.0469095075631794,0.42857142857142855,100
24.617255583435348,8,7,2.5781766552582575,1.0,100
23.376251939235285,3,7,3.16610851694967,1.0,100
27.143378308870453,7,6,2.4671238659323116,0.8571428571428571,100
18.344593497251488,2,7,2.7275158854839483,1.0,100
6.0904215649019235,4,3,3.049286739823657,0.42857142857142855,100
38.23772170097951,1,4,2.1003675904742622,0.5714285714285714,100
32.93288975364259,8,5,2.4971857474142505,0.7142857142857143,100
29.639629805054767,5,5,4.321057489515908,0.7142857142857143,100
8.550454837412822,5,4,2.2430485116769137,0.5714285714285714,99
35.858939166168106,2,7,2.8022159785373426,1.0,100
38.60481993967426,1,6,3.5024214163373135,0.8571428571428571,100
29.118161428639436,6,7,2.235491069981207,1.0,100
12.256333713040497,5,6,2.148426260817435,0.8571428571428571,100
19.52976347876417,3,5,3.473355394970804,0.7142857142857143,100
29.74403921254992,7,7,2.2385700503303796,1.0,100
16.678727476491822,4,4,2.785245601077317,0.5714285714285714,100
15.509361402190851,7,4,3.774888058521294,0.5714285714285714,100
25.03968773303037,1,4,4.062928675794938,0.5714285714285714,100
